"Date","BRK.B.Open","BRK.B.High","BRK.B.Low","BRK.B.Close","BRK.B.Volume","BRK.B.Adjusted"
2020-03-25,180.009994506836,189.070007324219,175.169998168945,180.470001220703,13851200,180.470001220703
2020-03-26,181.289993286133,184.960006713867,179.589996337891,183.899993896484,14131400,183.899993896484
2020-03-27,178.5,184.240005493164,176.720001220703,179.660003662109,10259500,179.660003662109
2020-03-30,180.039993286133,184.110000610352,178,183.179992675781,7672600,183.179992675781
2020-03-31,182.050003051758,186.169998168945,180.570007324219,182.830001831055,8996800,182.830001831055
2020-04-01,176.179992675781,178.669998168945,174.190002441406,175.949996948242,8682700,175.949996948242
2020-04-02,175,180.309997558594,174.229995727539,179.729995727539,7271900,179.729995727539
2020-04-03,178.589996337891,180.220001220703,175.440002441406,178.339996337891,6643700,178.339996337891
2020-04-06,184.610000610352,186.410003662109,180.490005493164,185.240005493164,9935500,185.240005493164
2020-04-07,191.990005493164,192,184.899993896484,185.25,8148200,185.25
2020-04-08,187.550003051758,191.419998168945,185.139999389648,191.009994506836,6109900,191.009994506836
2020-04-09,194,197.229995727539,191.449996948242,193.839996337891,10519600,193.839996337891
2020-04-13,193.850006103516,193.850006103516,186.080001831055,188.770004272461,7888600,188.770004272461
2020-04-14,193.320007324219,194.160003662109,190.820007324219,192.940002441406,7032000,192.940002441406
2020-04-15,188.559997558594,189.589996337891,187.470001220703,188.570007324219,6138300,188.570007324219
2020-04-16,188.899993896484,188.990005493164,185.800003051758,187.960006713867,6228200,187.960006713867
2020-04-17,192.889999389648,192.899993896484,189.020004272461,191.199996948242,8272200,191.199996948242
2020-04-20,188.720001220703,189.350006103516,187.300003051758,188.75,6474700,188.75
2020-04-21,184.169998168945,185.779998779297,183.279998779297,183.479995727539,5882500,183.479995727539
2020-04-22,186.460006713867,187.369995117188,185.339996337891,186.580001831055,5470000,186.580001831055
2020-04-23,186.990005493164,187.350006103516,184.5,185.630004882812,6211900,185.630004882812
2020-04-24,187.080001831055,187.279998779297,184.419998168945,186.520004272461,5205500,186.520004272461
2020-04-27,187.779998779297,189.369995117188,186.350006103516,187.460006713867,6622400,187.460006713867
2020-04-28,190.539993286133,191,187,187.119995117188,6674600,187.119995117188
2020-04-29,190.639999389648,192.679992675781,188.929992675781,189.610000610352,7645000,189.610000610352
2020-04-30,188.300003051758,189.869995117188,186.710006713867,187.360000610352,8217800,187.360000610352
2020-05-01,185.210006713867,185.889999389648,181.639999389648,182.669998168945,7513700,182.669998168945
2020-05-04,179.779998779297,180.360000610352,176.339996337891,177.949996948242,9448600,177.949996948242
2020-05-05,180.050003051758,180.229995727539,175.929992675781,176.029998779297,9016300,176.029998779297
2020-05-06,176.940002441406,177.039993286133,172.339996337891,172.380004882812,9003000,172.380004882812
2020-05-07,173.399993896484,175.380004882812,173.050003051758,173.479995727539,6698000,173.479995727539
2020-05-08,176.710006713867,177.259994506836,174.279998779297,176.830001831055,5793600,176.830001831055
2020-05-11,175.229995727539,175.960006713867,173.610000610352,174.639999389648,9235700,174.639999389648
2020-05-12,175.199996948242,175.710006713867,172.729995727539,172.809997558594,6470900,172.809997558594
2020-05-13,172,172.610000610352,169.440002441406,170.570007324219,10258900,170.570007324219
2020-05-14,168.800003051758,171.399993896484,167.039993286133,170.929992675781,7013600,170.929992675781
2020-05-15,169.820007324219,170.660003662109,168.520004272461,169.25,5937500,169.25
2020-05-18,174,176.869995117188,172.309997558594,175.460006713867,7458900,175.460006713867
2020-05-19,174.119995117188,174.869995117188,172.339996337891,172.490005493164,5574800,172.490005493164
2020-05-20,174.610000610352,176.869995117188,174.289993286133,176.020004272461,5455600,176.020004272461
2020-05-21,175.740005493164,176.649993896484,174.470001220703,174.940002441406,4059900,174.940002441406
2020-05-22,174.860000610352,175.119995117188,173.210006713867,174.929992675781,3584800,174.929992675781
2020-05-26,179.990005493164,181.690002441406,178.679992675781,180.339996337891,7107600,180.339996337891
2020-05-27,184.669998168945,185.979995727539,183.800003051758,185.770004272461,7410500,185.770004272461
2020-05-28,187.240005493164,187.279998779297,183.919998168945,185.100006103516,6313100,185.100006103516
2020-05-29,183.080001831055,185.869995117188,182.529998779297,185.580001831055,10630200,185.580001831055
2020-06-01,185.529998779297,185.710006713867,183.190002441406,183.839996337891,5718800,183.839996337891
2020-06-02,183.990005493164,186.440002441406,183.990005493164,185.940002441406,5803000,185.940002441406
2020-06-03,188.75,191.619995117188,187.809997558594,190.820007324219,6706700,190.820007324219
2020-06-04,190.410003662109,192.110000610352,189.690002441406,192.050003051758,5809800,192.050003051758
2020-06-05,197.880004882812,201.490005493164,196.220001220703,200.660003662109,10390400,200.660003662109
2020-06-08,202.339996337891,203.330001831055,199.559997558594,201.559997558594,6695100,201.559997558594
2020-06-09,197.149993896484,198.789993286133,195.830001831055,196.070007324219,7711800,196.070007324219
2020-06-10,195.850006103516,196.339996337891,191.369995117188,191.509994506836,7337400,191.509994506836
2020-06-11,185,186.929992675781,177.929992675781,178.020004272461,15372400,178.020004272461
2020-06-12,184.020004272461,184.020004272461,178.220001220703,181.210006713867,9476800,181.210006713867
2020-06-15,177,181.770004272461,176.050003051758,181.550003051758,8105200,181.550003051758
2020-06-16,186.550003051758,186.699996948242,179.75,182.300003051758,9407600,182.300003051758
2020-06-17,183.029998779297,183.149993896484,180.110000610352,180.860000610352,6448500,180.860000610352
2020-06-18,179.899993896484,181.360000610352,179.039993286133,180.729995727539,4920900,180.729995727539
2020-06-19,183.5,183.880004882812,179.009994506836,179.720001220703,8767900,179.720001220703
2020-06-22,179.550003051758,181.800003051758,178.869995117188,180.169998168945,5816900,180.169998168945
2020-06-23,181.869995117188,182.389999389648,180.399993896484,181.009994506836,6378100,181.009994506836
2020-06-24,179.610000610352,179.649993896484,177.259994506836,177.529998779297,8081200,177.529998779297
2020-06-25,176.580001831055,179.720001220703,176.059997558594,178.850006103516,6380000,178.850006103516
2020-06-26,176.710006713867,178.699996948242,174.630004882812,175.369995117188,14772100,175.369995117188
2020-06-29,175.899993896484,177.220001220703,175.330001831055,177.190002441406,5218200,177.190002441406
2020-06-30,176.75,179.119995117188,176.509994506836,178.509994506836,6763800,178.509994506836
2020-07-01,178.410003662109,180.449996948242,177.339996337891,177.990005493164,4619800,177.990005493164
2020-07-02,180.449996948242,180.940002441406,178.240005493164,178.830001831055,5163100,178.830001831055
2020-07-06,183.100006103516,183.520004272461,181.589996337891,182.720001220703,6443300,182.720001220703
2020-07-07,182.020004272461,182.490005493164,180.600006103516,181.149993896484,4952100,181.149993896484
2020-07-08,180.419998168945,182.309997558594,179.770004272461,181.199996948242,5547800,181.199996948242
2020-07-09,181.789993286133,181.880004882812,177.770004272461,178.800003051758,5420600,178.800003051758
2020-07-10,178.259994506836,182.960006713867,178.089996337891,182.899993896484,5482300,182.899993896484
2020-07-13,183.809997558594,185.820007324219,183.309997558594,184.130004882812,7885600,184.130004882812
2020-07-14,182.419998168945,190.080001831055,182.419998168945,189.710006713867,14683400,189.710006713867
2020-07-15,192.639999389648,193.050003051758,188.75,190.559997558594,7558200,190.559997558594
2020-07-16,188.320007324219,191.929992675781,188.320007324219,191.009994506836,4771300,191.009994506836
2020-07-17,191.770004272461,192.119995117188,190.470001220703,190.759994506836,5186800,190.759994506836
2020-07-20,190.020004272461,191.229995727539,189.479995727539,190.479995727539,4089400,190.479995727539
2020-07-21,190.399993896484,193.449996948242,190.399993896484,192.270004272461,5256300,192.270004272461
2020-07-22,191.779998779297,192.240005493164,190.630004882812,192.100006103516,4182700,192.100006103516
2020-07-23,191.710006713867,193.389999389648,191.479995727539,193.25,6036800,193.25
2020-07-24,193.25,196.279998779297,193.050003051758,194.520004272461,5140800,194.520004272461
2020-07-27,193.830001831055,193.990005493164,191.770004272461,192.139999389648,4309100,192.139999389648
2020-07-28,190.899993896484,194.460006713867,190.610000610352,194.119995117188,4412300,194.119995117188
2020-07-29,194.029998779297,196.669998168945,193.729995727539,196.410003662109,4067300,196.410003662109
2020-07-30,193.429992675781,194.570007324219,192.25,194.300003051758,4819600,194.300003051758
2020-07-31,195.059997558594,196,193.330001831055,195.779998779297,5936500,195.779998779297
2020-08-03,197.279998779297,200.679992675781,196,199.259994506836,6251000,199.259994506836
2020-08-04,198.970001220703,200.309997558594,198.110000610352,200.240005493164,3838800,200.240005493164
2020-08-05,201.440002441406,204.690002441406,201,203.619995117188,5184500,203.619995117188
2020-08-06,203,205.389999389648,202.699996948242,205.020004272461,3380700,205.020004272461
2020-08-07,204.199996948242,209.75,204,209.479995727539,6186000,209.479995727539
2020-08-10,211.339996337891,212.919998168945,209.399993896484,212.580001831055,6633800,212.580001831055
2020-08-11,214.740005493164,215.600006103516,212.240005493164,212.660003662109,5688200,212.660003662109
2020-08-12,213.100006103516,214.389999389648,212.309997558594,213.240005493164,4791900,213.240005493164
2020-08-13,212.929992675781,213.330001831055,211.660003662109,211.979995727539,4535600,211.979995727539
2020-08-14,211.039993286133,211.970001220703,210.25,210.960006713867,3441500,210.960006713867
2020-08-17,210.050003051758,210.820007324219,206.339996337891,206.779998779297,5484400,206.779998779297
2020-08-18,206.949996948242,209.759994506836,206.800003051758,208.330001831055,3500100,208.330001831055
2020-08-19,209.190002441406,210.210006713867,206.660003662109,207.210006713867,5829000,207.210006713867
2020-08-20,205.169998168945,206.789993286133,204.509994506836,206.119995117188,4133800,206.119995117188
2020-08-21,205.520004272461,208.399993896484,205.520004272461,207.429992675781,4785300,207.429992675781
2020-08-24,209.229995727539,213.300003051758,208.910003662109,212.610000610352,5039500,212.610000610352
2020-08-25,213.559997558594,214,212.850006103516,213.350006103516,3675900,213.350006103516
2020-08-26,212.979995727539,215.830001831055,212.300003051758,214.660003662109,4639000,214.660003662109
2020-08-27,214.990005493164,217.979995727539,214.759994506836,216.869995117188,4814200,216.869995117188
2020-08-28,217.509994506836,218.809997558594,215.729995727539,218.550003051758,4290400,218.550003051758
2020-08-31,218.619995117188,219.449996948242,217.649993896484,218.039993286133,6131900,218.039993286133
2020-09-01,216.919998168945,218.589996337891,216.619995117188,218.550003051758,4134300,218.550003051758
2020-09-02,218.130004882812,222.089996337891,218.130004882812,221.679992675781,5493900,221.679992675781
2020-09-03,222,223.240005493164,216.429992675781,218.149993896484,7084700,218.149993896484
2020-09-04,219.949996948242,221.479995727539,215.059997558594,218.320007324219,6041400,218.320007324219
2020-09-08,217.279998779297,219.190002441406,215.339996337891,217.800003051758,7001200,217.800003051758
2020-09-09,218.949996948242,221.619995117188,218.520004272461,219.630004882812,5417000,219.630004882812
2020-09-10,220.539993286133,220.679992675781,217.149993896484,217.800003051758,3837300,217.800003051758
2020-09-11,218,219.270004272461,216.919998168945,217.929992675781,3437100,217.929992675781
2020-09-14,219,221.320007324219,218.300003051758,219.940002441406,4068800,219.940002441406
2020-09-15,220.080001831055,221.570007324219,218.449996948242,218.940002441406,3855800,218.940002441406
2020-09-16,220.279998779297,222.259994506836,219.190002441406,219.589996337891,5658400,219.589996337891
2020-09-17,218.460006713867,218.679992675781,216.5,218.050003051758,6940800,218.050003051758
2020-09-18,219.080001831055,221.009994506836,217.830001831055,218.210006713867,11862200,218.210006713867
2020-09-21,214,215.449996948242,208.729995727539,213.020004272461,8341400,213.020004272461
2020-09-22,212.539993286133,214.75,211.699996948242,214.160003662109,5289400,214.160003662109
2020-09-23,213.940002441406,214.880004882812,209.380004882812,209.610000610352,4421200,209.610000610352
2020-09-24,209.139999389648,210.229995727539,206.580001831055,208.720001220703,3962000,208.720001220703
2020-09-25,207,211.110000610352,206.820007324219,210.449996948242,3562400,210.449996948242
2020-09-28,213.220001220703,215.470001220703,212.020004272461,213.539993286133,5042800,213.539993286133
2020-09-29,213.589996337891,213.589996337891,210.240005493164,210.440002441406,4036900,210.440002441406
2020-09-30,211.110000610352,213.699996948242,210.75,212.940002441406,5821800,212.940002441406
2020-10-01,214.300003051758,214.389999389648,210.619995117188,212.020004272461,4758500,212.020004272461
2020-10-02,209.839996337891,213.679992675781,209.529998779297,211.179992675781,4420000,211.179992675781
2020-10-05,213.089996337891,213.899993896484,212.050003051758,212.360000610352,3648500,212.360000610352
2020-10-06,212.649993896484,213.479995727539,209.649993896484,210.259994506836,5313600,210.259994506836
2020-10-07,212.330001831055,214.669998168945,211.360000610352,213.289993286133,3758500,213.289993286133
2020-10-08,214.389999389648,215.690002441406,213.440002441406,215.149993896484,3611100,215.149993896484
2020-10-09,215.880004882812,216.289993286133,214.160003662109,215.679992675781,3090700,215.679992675781
2020-10-12,216.740005493164,217.429992675781,215.119995117188,216.410003662109,3902000,216.410003662109
2020-10-13,215.759994506836,216.380004882812,212,212.309997558594,4848700,212.309997558594
2020-10-14,212.020004272461,212.350006103516,210.539993286133,210.910003662109,5026300,210.910003662109
2020-10-15,209.270004272461,211.990005493164,208.220001220703,211.649993896484,3063200,211.649993896484
2020-10-16,211.839996337891,213.830001831055,211.809997558594,211.910003662109,3630400,211.910003662109
2020-10-19,212.160003662109,212.320007324219,208.199996948242,208.990005493164,3410900,208.990005493164
2020-10-20,209.630004882812,211.449996948242,209.410003662109,210.059997558594,3888500,210.059997558594
2020-10-21,208.970001220703,211.380004882812,208.610000610352,210.179992675781,3192000,210.179992675781
2020-10-22,209.630004882812,211.779998779297,209.229995727539,211.610000610352,2949900,211.610000610352
2020-10-23,212.429992675781,213.869995117188,211.729995727539,212.710006713867,2830800,212.710006713867
2020-10-26,209.639999389648,210.259994506836,207,208.490005493164,4714100,208.490005493164
2020-10-27,208,208.479995727539,206.580001831055,206.880004882812,3037800,206.880004882812
2020-10-28,202.679992675781,203.880004882812,199.789993286133,200.699996948242,7533600,200.699996948242
2020-10-29,200.029998779297,202.960006713867,197.809997558594,201.509994506836,5224400,201.509994506836
2020-10-30,200.509994506836,202.270004272461,198.699996948242,201.899993896484,5754000,201.899993896484
2020-11-02,204.839996337891,206.179992675781,203.059997558594,204.309997558594,5937500,204.309997558594
2020-11-03,206.929992675781,209.800003051758,206.360000610352,206.630004882812,5469900,206.630004882812
2020-11-04,206.589996337891,210.149993896484,204.779998779297,206.169998168945,5974400,206.169998168945
2020-11-05,208.690002441406,210.860000610352,206.970001220703,207.449996948242,5933800,207.449996948242
2020-11-06,208.449996948242,210.259994506836,207.589996337891,208.850006103516,4305600,208.850006103516
2020-11-09,221.970001220703,225.229995727539,218.009994506836,221.5,11340800,221.5
2020-11-10,221.820007324219,228.610000610352,220.940002441406,228.479995727539,7057300,228.479995727539
2020-11-11,228.5,228.979995727539,225.470001220703,227.369995117188,4786100,227.369995117188
2020-11-12,225.009994506836,225.880004882812,223.179992675781,224.720001220703,5109800,224.720001220703
2020-11-13,226.5,228.149993896484,225.289993286133,227.419998168945,4789500,227.419998168945
2020-11-16,230.580001831055,233.460006713867,229.860000610352,233.100006103516,5766600,233.100006103516
2020-11-17,231.929992675781,234.970001220703,230.009994506836,233.160003662109,5038400,233.160003662109
2020-11-18,233.570007324219,234.479995727539,230,230.070007324219,4740600,230.070007324219
2020-11-19,229.669998168945,229.970001220703,227.619995117188,229.529998779297,4621800,229.529998779297
2020-11-20,228.779998779297,229.720001220703,226.770004272461,227.009994506836,4027300,227.009994506836
2020-11-23,229.770004272461,230.5,228.039993286133,229.539993286133,3630100,229.539993286133
2020-11-24,232.449996948242,234.990005493164,231.240005493164,233.919998168945,4712500,233.919998168945
2020-11-25,233.919998168945,234,232.009994506836,233.130004882812,3249600,233.130004882812
2020-11-27,233.100006103516,234.169998168945,230.449996948242,231.550003051758,1935800,231.550003051758
2020-11-30,231.190002441406,231.289993286133,228.169998168945,228.910003662109,5989000,228.910003662109
2020-12-01,230.229995727539,231.979995727539,229.339996337891,229.679992675781,4442400,229.679992675781
2020-12-02,229.800003051758,230.589996337891,228.309997558594,230.419998168945,4679100,230.419998168945
2020-12-03,230,231.5,228.869995117188,231.020004272461,4694500,231.020004272461
2020-12-04,230.240005493164,231.889999389648,230.240005493164,231.350006103516,4749600,231.350006103516
2020-12-07,231.259994506836,231.259994506836,228.100006103516,229.240005493164,4649300,229.240005493164
2020-12-08,227.460006713867,228.740005493164,226.610000610352,228.190002441406,4587200,228.190002441406
2020-12-09,228.570007324219,228.899993896484,226.639999389648,227.509994506836,4873800,227.509994506836
2020-12-10,226.449996948242,227.869995117188,225.729995727539,227.350006103516,4567400,227.350006103516
2020-12-11,225.199996948242,226.729995727539,224.600006103516,226.389999389648,4028100,226.389999389648
2020-12-14,227.679992675781,228.059997558594,222.360000610352,222.850006103516,6541600,222.850006103516
2020-12-15,224.830001831055,225.860000610352,222.729995727539,224.380004882812,5168000,224.380004882812
2020-12-16,225.479995727539,225.479995727539,221.820007324219,221.910003662109,7537400,221.910003662109
2020-12-17,222.509994506836,225.020004272461,221.669998168945,224.679992675781,7388000,224.679992675781
2020-12-18,224.789993286133,225.199996948242,221.679992675781,223.429992675781,20663300,223.429992675781
2020-12-21,222.020004272461,224.199996948242,221.259994506836,223.490005493164,7372500,223.490005493164
2020-12-22,223.580001831055,223.75,221.759994506836,221.880004882812,6157300,221.880004882812
2020-12-23,222.630004882812,224.910003662109,222.610000610352,224.240005493164,4983900,224.240005493164
2020-12-24,224.600006103516,227.130004882812,224.210006713867,226.529998779297,2387000,226.529998779297
2020-12-28,228.089996337891,230.149993896484,227.360000610352,228.410003662109,3505500,228.410003662109
2020-12-29,230.5,231.100006103516,229.100006103516,229.570007324219,3799500,229.570007324219
2020-12-30,229.539993286133,230.589996337891,229.080001831055,229.649993896484,3257400,229.649993896484
2020-12-31,229.279998779297,232.279998779297,228.889999389648,231.869995117188,4228100,231.869995117188
2021-01-04,231.729995727539,231.869995117188,226.850006103516,228.449996948242,7404900,228.449996948242
2021-01-05,228.210006713867,230.100006103516,226.850006103516,227.470001220703,5524900,227.470001220703
2021-01-06,229.490005493164,232.679992675781,227.550003051758,230.270004272461,9009400,230.270004272461
2021-01-07,232.779998779297,233.960006713867,231.330001831055,232.880004882812,4691600,232.880004882812
2021-01-08,233.539993286133,234.600006103516,231.720001220703,234.029998779297,4850400,234.029998779297
2021-01-11,231.220001220703,233.919998168945,231.020004272461,233.429992675781,3882000,233.429992675781
2021-01-12,233.309997558594,233.979995727539,231.699996948242,233.029998779297,5616600,233.029998779297
2021-01-13,232,234.949996948242,231.710006713867,234.509994506836,3827500,234.509994506836
2021-01-14,234.789993286133,235.699996948242,233.839996337891,235.020004272461,4528700,235.020004272461
2021-01-15,234.100006103516,234.589996337891,231.910003662109,233.490005493164,5225000,233.490005493164
2021-01-19,234.639999389648,236.240005493164,231.699996948242,234.550003051758,5502100,234.550003051758
2021-01-20,234,235.199996948242,233.240005493164,234.759994506836,4876200,234.759994506836
2021-01-21,235.220001220703,236.199996948242,234.080001831055,234.160003662109,4317300,234.160003662109
2021-01-22,232.5,233.830001831055,232.210006713867,232.919998168945,4465000,232.919998168945
2021-01-25,231.669998168945,233.520004272461,230.449996948242,233.009994506836,5097700,233.009994506836
2021-01-26,233,233.5,231.330001831055,231.570007324219,3944800,231.570007324219
2021-01-27,230,230,226.100006103516,227.360000610352,8227100,227.360000610352
2021-01-28,229.759994506836,233.509994506836,228.160003662109,230.949996948242,5943500,230.949996948242
2021-01-29,229.449996948242,229.970001220703,227.210006713867,227.869995117188,6387300,227.869995117188
2021-02-01,229.970001220703,230.5,228.039993286133,229.320007324219,4068200,229.320007324219
2021-02-02,231.210006713867,233.429992675781,230.669998168945,232.240005493164,5300300,232.240005493164
2021-02-03,232.399993896484,233.160003662109,231.279998779297,232.679992675781,3805600,232.679992675781
2021-02-04,232.839996337891,235.910003662109,232.410003662109,235.770004272461,4438400,235.770004272461
2021-02-05,236.979995727539,236.979995727539,234.830001831055,235.160003662109,3812200,235.160003662109
2021-02-08,236,237.559997558594,235.350006103516,237.419998168945,3327300,237.419998168945
2021-02-09,237.070007324219,240.779998779297,235.660003662109,239.910003662109,4773400,239.910003662109
2021-02-10,241.429992675781,241.520004272461,239.039993286133,239.919998168945,3822600,239.919998168945
2021-02-11,239.360000610352,240.440002441406,238.880004882812,239.759994506836,2908500,239.759994506836
2021-02-12,238.070007324219,242.759994506836,238.029998779297,242.460006713867,3421800,242.460006713867
2021-02-16,244.139999389648,247.259994506836,242.820007324219,245.279998779297,4722200,245.279998779297
2021-02-17,244.139999389648,246.190002441406,244,245.25,3909500,245.25
2021-02-18,244.729995727539,245.490005493164,241.669998168945,243.5,4031000,243.5
2021-02-19,244.199996948242,244.949996948242,241.360000610352,241.850006103516,4252400,241.850006103516
2021-02-22,240.889999389648,245.979995727539,240.800003051758,244.970001220703,4009100,244.970001220703
2021-02-23,245.559997558594,246.570007324219,243.289993286133,245.529998779297,5454900,245.529998779297
2021-02-24,245.149993896484,249.550003051758,245.149993896484,248.449996948242,5105900,248.449996948242
2021-02-25,248.070007324219,250.559997558594,242.929992675781,243.690002441406,6455200,243.690002441406
2021-02-26,245.149993896484,245.149993896484,240.25,240.509994506836,8085300,240.509994506836
2021-03-01,246.860000610352,250.550003051758,246.089996337891,249.210006713867,6332300,249.210006713867
2021-03-02,249.119995117188,251.339996337891,248.369995117188,249.220001220703,4684500,249.220001220703
2021-03-03,249.729995727539,254.809997558594,249.289993286133,251.550003051758,6088300,251.550003051758
2021-03-04,251.080001831055,252.550003051758,243.229995727539,245.479995727539,7827000,245.479995727539
2021-03-05,248.889999389648,253.449996948242,247.330001831055,253.149993896484,6397000,253.149993896484
2021-03-08,255.600006103516,260.230010986328,253.729995727539,257.609985351562,7124300,257.609985351562
2021-03-09,258.549987792969,262.940002441406,255.610000610352,259.019989013672,8259300,259.019989013672
2021-03-10,260.299987792969,267.5,259.640014648438,263.989990234375,8939300,263.989990234375
2021-03-11,264.220001220703,264.799987792969,260.420013427734,260.910003662109,5917600,260.910003662109
2021-03-12,262.399993896484,264.649993896484,259.670013427734,260.019989013672,4495400,260.019989013672
2021-03-15,260.309997558594,260.440002441406,253.520004272461,254.610000610352,6973400,254.610000610352
2021-03-16,254.529998779297,254.529998779297,249.820007324219,251.5,67200,251.5
2021-03-17,252.020004272461,254.279998779297,250.660003662109,252,67700,252
2021-03-18,253.759994506836,255.639999389648,251.380004882812,252.460006713867,5547300,252.460006713867
2021-03-19,252.309997558594,252.5,248.520004272461,250.990005493164,16635400,250.990005493164
2021-03-22,250.600006103516,251.669998168945,248.860000610352,250.360000610352,5370400,250.360000610352
2021-03-23,250.199996948242,251.169998168945,247.710006713867,248.309997558594,4622400,248.309997558594
2021-03-24,249.550003051758,251.889999389648,248.5,249.630004882812,4165000,249.630004882812
2021-03-25,249.380004882812,251.529998779297,246.789993286133,250.75,5500000,250.75
2021-03-26,252.75,257.390014648438,252.419998168945,256.769989013672,5799100,256.769989013672
2021-03-29,253.929992675781,260.049987792969,253.300003051758,258.820007324219,6642600,258.820007324219
2021-03-30,259.940002441406,261,257.239990234375,258.190002441406,3878000,258.190002441406
2021-03-31,256.859985351562,257.679992675781,255.169998168945,255.470001220703,6578100,255.470001220703
2021-04-01,255.740005493164,258.470001220703,254.800003051758,258.200012207031,5573400,258.200012207031
2021-04-05,260.019989013672,263.350006103516,260,262.660003662109,5049600,262.660003662109
2021-04-06,262.859985351562,263.339996337891,261.940002441406,263.059997558594,3060600,263.059997558594
2021-04-07,262.989990234375,264.339996337891,262.399993896484,263.619995117188,3582700,263.619995117188
2021-04-08,262.720001220703,263.929992675781,261.910003662109,263.510009765625,3113300,263.510009765625
2021-04-09,264.220001220703,266.239990234375,263.350006103516,266.010009765625,6052500,266.010009765625
2021-04-12,266.529998779297,268.339996337891,266.529998779297,267.929992675781,4292900,267.929992675781
2021-04-13,267.420013427734,268.200012207031,266.049987792969,267.100006103516,3556600,267.100006103516
2021-04-14,267.309997558594,268.440002441406,267.149993896484,267.529998779297,3119900,267.529998779297
2021-04-15,268.059997558594,269.279998779297,266.390014648438,269.140014648438,3919200,269.140014648438
2021-04-16,270.470001220703,272.970001220703,270.109985351562,272.109985351562,4710300,272.109985351562
2021-04-19,272.299987792969,272.920013427734,268.850006103516,270.279998779297,4235500,270.279998779297
2021-04-20,268.529998779297,269.309997558594,266.799987792969,267.890014648438,3740800,267.890014648438
2021-04-21,267.799987792969,272.459991455078,267.75,272.209991455078,3897100,272.209991455078
2021-04-22,272.040008544922,272.079986572266,268.779998779297,269.510009765625,3732100,269.510009765625
2021-04-23,269.859985351562,272.690002441406,269.559997558594,271.980010986328,3684100,271.980010986328
2021-04-26,272.279998779297,273.980010986328,270.630004882812,270.859985351562,3569100,270.859985351562
2021-04-27,271.070007324219,274.160003662109,270.049987792969,273.649993896484,3173400,273.649993896484
2021-04-28,273.540008544922,273.959991455078,272.130004882812,272.950012207031,3176000,272.950012207031
2021-04-29,274.470001220703,277.790008544922,274.350006103516,277.600006103516,4540300,277.600006103516
2021-04-30,276.290008544922,277.410003662109,274.209991455078,274.950012207031,5212400,274.950012207031
2021-05-03,278.549987792969,281.119995117188,277.670013427734,279.179992675781,5184000,279.179992675781
2021-05-04,278.540008544922,280.799987792969,276.779998779297,280.260009765625,4465500,280.260009765625
2021-05-05,282.519989013672,284.239990234375,282.119995117188,282.760009765625,4348100,282.760009765625
2021-05-06,284.690002441406,290,284.049987792969,289.709991455078,5962900,289.709991455078
2021-05-07,289.970001220703,291.070007324219,287.769989013672,290.929992675781,6099200,290.929992675781
2021-05-10,292.350006103516,295.079986572266,292.070007324219,292.329986572266,4537800,292.329986572266
2021-05-11,289.839996337891,290.510009765625,284.290008544922,285.630004882812,6813500,285.630004882812
2021-05-12,285.459991455078,286.119995117188,282.549987792969,282.910003662109,5308800,282.910003662109
2021-05-13,282.910003662109,288.369995117188,282.850006103516,286.899993896484,5244100,286.899993896484
2021-05-14,288.670013427734,291.380004882812,288.670013427734,290.679992675781,4260600,290.679992675781
2021-05-17,289.989990234375,290.470001220703,288.070007324219,289.220001220703,3883300,289.220001220703
2021-05-18,290.200012207031,290.309997558594,287.239990234375,287.589996337891,4356300,287.589996337891
2021-05-19,284.109985351562,286.559997558594,282.570007324219,286.220001220703,5271300,286.220001220703
2021-05-20,288.410003662109,289.140014648438,285.899993896484,286.730010986328,4141600,286.730010986328
2021-05-21,287.119995117188,289.350006103516,286.75,287.739990234375,4230700,287.739990234375
2021-05-24,289.109985351562,290.410003662109,287.910003662109,289.730010986328,3973300,289.730010986328
2021-05-25,290.190002441406,291.600006103516,287.109985351562,287.200012207031,4752300,287.200012207031
2021-05-26,289.640014648438,289.640014648438,285.75,287.329986572266,4756300,287.329986572266
2021-05-27,288.570007324219,289.989990234375,286.570007324219,289.299987792969,6602100,289.299987792969
2021-05-28,289.679992675781,290.459991455078,288.230010986328,289.440002441406,4522500,289.440002441406
2021-06-01,291.519989013672,292.070007324219,288.809997558594,289.839996337891,3335800,289.839996337891
2021-06-02,290.850006103516,290.899993896484,289.220001220703,290.019989013672,3517100,290.019989013672
2021-06-03,288.359985351562,293.269989013672,288.279998779297,291.970001220703,4099400,291.970001220703
2021-06-04,292.910003662109,293.079986572266,291.450012207031,292.519989013672,3271100,292.519989013672
2021-06-07,292.559997558594,292.579986572266,288.839996337891,289.459991455078,4441000,289.459991455078
2021-06-08,289.179992675781,289.899993896484,285.700012207031,289.190002441406,5035900,289.190002441406
2021-06-09,288.880004882812,289.089996337891,287.049987792969,288.579986572266,3501800,288.579986572266
2021-06-10,289.880004882812,290.809997558594,284.679992675781,284.910003662109,4039200,284.910003662109
2021-06-11,285.450012207031,287.359985351562,285.019989013672,286.820007324219,3524200,286.820007324219
2021-06-14,286.660003662109,286.850006103516,281.519989013672,283.529998779297,6100500,283.529998779297
2021-06-15,284.459991455078,284.959991455078,282.649993896484,283.940002441406,3758700,283.940002441406
2021-06-16,283.730010986328,284.799987792969,281.079986572266,283.109985351562,5626800,283.109985351562
